id,first_release_date,name,rating,rating_count,total_rating,total_rating_count
2999,1454371200.0,Cobalt,80.0,2.0,67.5,4.0
9177,1461024000.0,Pollen,50.0,4.0,55.25,6.0
9216,1592438400.0,P.A.M.E.L.A.,60.0,1.0,60.0,1.0
9222,1399334400.0,Ascendant,60.0,2.0,52.5,3.0
9233,1400112000.0,Fearless Fantasy,73.34388331889473,6.0,73.34388331889473,6.0
9703,1284681600.0,Faerie Solitaire,69.28836534856761,15.0,69.28836534856761,15.0
9981,1295481600.0,Apox,40.0,2.0,40.0,2.0
11435,1411084800.0,6180 The Moon,68.01371370770853,5.0,68.01371370770853,5.0
11450,1441670400.0,"Warhammer 40,000: Regicide",60.0,2.0,64.125,6.0
12072,1440374400.0,Flywrench,80.0,4.0,79.5,7.0
13618,1444694400.0,Gabe Newell Simulator,50.0,2.0,50.0,2.0
14224,1460592000.0,Aurion: Legacy of the Kori-Odan,70.0,1.0,55.0,2.0
14387,1443744000.0,Black & White Bushido,50.0,0.0,56.25,2.0
14567,1414454400.0,BlazeRush,65.34673038527161,13.0,66.1733651926358,16.0
15034,1260576000.0,Saira,70.0,3.0,70.0,3.0
15386,1256601600.0,Bit.Trip Void,60.0,4.0,60.0,4.0
15421,1357171200.0,Bientôt l'été,50.0,4.0,50.0,4.0
15992,1223683200.0,Musaic Box,69.97947378242209,5.0,69.97947378242209,5.0
16247,1343779200.0,Garshasp: Temple of the Dragon,48.60438033386355,5.0,48.60438033386355,5.0
16365,1332374400.0,Angry Birds Space,77.92223753546422,62.0,78.9611187677321,63.0
16608,1437609600.0,Feist,68.77968698697603,8.0,61.88984349348802,12.0
16641,1159488000.0,Dominions 3: The Awakening,80.0,3.0,80.0,3.0
16777,1380931200.0,Dead Sky,50.0,0.0,50.0,0.0
16847,1404518400.0,Wyv and Keep: The Temple of the Lost Idol,60.0,0.0,60.0,0.0
16930,1441324800.0,Infinite Space III: Sea of Stars,60.0,0.0,60.0,0.0
17206,1446076800.0,The Last Crown: Midnight Horror,80.0,4.0,80.0,4.0
17361,1407196800.0,Millennium 4: Beyond Sunset,,,,
17532,1404604800.0,Northmark: Hour of the Wolf,80.0,1.0,80.0,1.0
17657,1405641600.0,Obludia,,,,
17721,1406851200.0,Bionic Heart 2,,,,
17762,1363824000.0,Great Permutator,70.0,1.0,70.0,1.0
17811,1400544000.0,The Sun and Moon,70.0,0.0,72.125,4.0
17853,1430870400.0,Super Indie Karts,80.0,2.0,80.0,2.0
17952,1420416000.0,The Deer God,62.64702410183956,5.0,57.32351205091978,12.0
18406,1489363200.0,Shadows Peak,50.0,0.0,60.0,1.0
18623,1458864000.0,Villagers,46.66576915573651,12.0,46.66576915573651,12.0
18827,1459987200.0,Axes and Acres,70.0,0.0,70.0,0.0
19015,1446422400.0,Boogeyman,80.0,3.0,80.0,3.0
19321,1463875200.0,Metagal,50.0,2.0,50.0,2.0
19499,1388448000.0,The Great Fusion,50.0,2.0,50.0,2.0
19728,1589241600.0,Huntdown,85.57939319167522,33.0,83.78969659583761,39.0
20394,1458518400.0,Air Missions: Hind,80.0,0.0,79.0,1.0
20460,1444694400.0,Zombasite,80.0,2.0,80.0,4.0
21961,1526515200.0,Fox n Forests,73.0,2.0,71.08333333333334,8.0
22362,1469491200.0,Laser Disco Defenders,,,71.33333333333333,3.0
23188,1493078400.0,Immortal Redneck,55.04429242944617,18.0,67.68881288138975,21.0
24334,1436832000.0,AR-K: The Great Escape,70.0,3.0,72.5,4.0
24441,1474502400.0,Hackmud,80.0,2.0,80.0,2.0
24545,1490918400.0,Ripple,,,,
24594,1442534400.0,Moonbase 332,50.0,1.0,30.0,2.0
24626,1421971200.0,ClusterPuck 99,60.0,0.0,57.5,1.0
25452,1601337600.0,Astral Towers,,,,
25475,1435795200.0,Sacra Terra: Angelic Night - Collector's Edition,70.0,0.0,70.0,0.0
25477,1485993600.0,The Saint: Abyss of Despair,,,,
25604,1477526400.0,Mausoleum of the Medusa,,,,
25813,1479081600.0,Destination Ares,50.0,0.0,50.0,0.0
26363,1486425600.0,Splasher,62.92703400819212,12.0,73.46351700409606,15.0
26739,1483660800.0,Don't Chat With Strangers,40.0,2.0,40.0,2.0
26927,1490313600.0,Out of the Park Baseball 18,50.0,1.0,67.5,4.0
27443,1549324800.0,Away: Journey to the Unexpected,50.0,3.0,52.5,4.0
27511,1488844800.0,Loot Rascals,69.49413240169457,5.0,67.58039953418063,11.0
27779,1498867200.0,Inmates,50.0,2.0,57.5,4.0
27977,1490313600.0,The Cat Games,80.0,2.0,80.0,2.0
28326,1493337600.0,Blossoms Bloom Brightest,,,,
28643,1493942400.0,England Exchange,50.0,2.0,50.0,2.0
28671,1494374400.0,A Second Before Us,50.0,3.0,50.0,3.0
28673,1506297600.0,Road Dogs,,,,
28885,1491523200.0,Duck Hunting,,,,
28913,1508889600.0,Affliction,50.0,1.0,50.0,1.0
28950,1408492800.0,Mighty Gunvolt,60.95125277450059,9.0,60.95125277450059,9.0
28996,1546214400.0,King of the World,70.0,0.0,70.0,0.0
29147,1511222400.0,Tartarus,50.0,2.0,53.5,5.0
29212,1317600000.0,Hamilton's Great Adventure: Retro Fever DLC,,,,
29360,1490918400.0,RoboMatch,,,,
29631,1477872000.0,Once On a Windswept Night,70.0,0.0,70.0,0.0
30064,1489449600.0,Leaves: The Return,70.0,4.0,70.0,4.0
30089,1493337600.0,Deathlike: Awakening,60.0,0.0,60.0,0.0
30380,1485993600.0,World Keepers: Last Resort,50.0,0.0,50.0,0.0
30381,1398124800.0,Shtriga: Summer Camp,80.0,0.0,80.0,0.0
30453,1483401600.0,Say Goodbye,,,,
30468,1482105600.0,Neptune: Arena FPS,50.0,0.0,50.0,0.0
30470,1479686400.0,BuildMoreCubes,,,,
30655,1480636800.0,Hade,70.0,1.0,70.0,1.0
30666,1479168000.0,Fresh Body,60.0,0.0,60.0,0.0
30756,1481846400.0,Legend of Merchant,50.0,0.0,50.0,0.0
30894,1482364800.0,Button Tales,70.0,0.0,70.0,0.0
31023,1477526400.0,Nanomedix Inc,,,,
31089,1475193600.0,EggK47,50.0,0.0,50.0,0.0
31106,1475452800.0,The Space Garden,40.0,0.0,40.0,0.0
31319,1344729600.0,World End Economica: Episode.03,80.0,2.0,80.0,2.0
31487,1476057600.0,Sakura Space,60.0,3.0,60.0,3.0
31496,1473033600.0,Music Inside: A VR Rhythm Game,60.0,0.0,60.0,0.0
31537,1472428800.0,Visitors,50.0,0.0,50.0,0.0
31672,1475452800.0,PooShooter: Toilet Invaders,,,,
31727,1484265600.0,Zombie Estate 2,80.0,1.0,80.0,1.0
31845,1473638400.0,Bumper,,,,
32024,1577836800.0,MiniLaw: Ministry of Law,70.0,1.0,70.0,1.0
32119,1469404800.0,VR Multi-Games,,,,
32179,1469750400.0,D.N.Age,50.0,0.0,50.0,0.0
32418,1434585600.0,Bathory: The Bloody Countess,,,,
32451,1464652800.0,Runeous: Part One,,,,
32585,1471910400.0,Island 359,80.0,0.0,80.0,0.0
32718,1463097600.0,She Wants Me Dead,60.0,3.0,59.0,4.0
32821,1466121600.0,12 Labours of Hercules V: Kids of Hellas,80.0,2.0,80.0,2.0
32866,1487116800.0,Putty Pals,70.0,0.0,73.0,1.0
32877,1466035200.0,AWA,50.0,1.0,50.0,1.0
32888,1465776000.0,Gun Done,60.0,1.0,60.0,1.0
32923,1461974400.0,Event Horizon,50.0,1.0,50.0,1.0
32991,1481155200.0,Pocket Kingdom,70.0,0.0,70.0,0.0
33006,1463961600.0,FPV Air Tracks,50.0,0.0,50.0,0.0
33014,1463097600.0,Moonstone Tavern,40.0,0.0,40.0,0.0
33038,1496966400.0,The King's Heroes,60.0,0.0,60.0,0.0
33079,1477612800.0,Ghost Town Mine Ride & Shootin' Gallery,80.0,0.0,80.0,0.0
33130,1469059200.0,Defend Your Crypt,50.0,0.0,50.0,0.0
33216,1459728000.0,Ram Boe,,,,
33291,1464912000.0,Ember Kaboom,,,,
33325,1458000000.0,Nanobots,50.0,0.0,50.0,0.0
33928,1453420800.0,Space Moth DX,70.0,1.0,70.0,1.0
33964,1452816000.0,Bladestar,50.0,0.0,50.0,0.0
34309,1454025600.0,Perraw - FPS Clone War,50.0,0.0,50.0,0.0
34329,1446768000.0,Sakura Beach 2,60.0,4.0,60.0,4.0
34355,1444262400.0,Axes and Arrows,,,,
34529,1440979200.0,Hoven the Sages Spinel,70.0,0.0,70.0,0.0
34732,1438214400.0,"Rock, the Tree Hugger",,,,
34827,1438646400.0,Asphyxia,80.0,3.0,80.0,3.0
34992,1435104000.0,Celia's Quest,,,,
35208,1433116800.0,Waste Walkers,80.0,1.0,80.0,1.0
35218,1462838400.0,Orc Assault,30.0,0.0,30.0,0.0
35262,1432166400.0,Crossfire: Dungeons,50.0,1.0,50.0,1.0
35482,1429574400.0,Highlands,60.0,0.0,60.0,0.0
35561,1440115200.0,Seeders,,,0.0,0.0
35657,1472169600.0,Parvaneh: Legacy of the Light's Guardians,50.0,0.0,50.0,0.0
35676,1069459200.0,Locoland,50.0,2.0,50.0,2.0
35688,1427414400.0,An Octave Higher,80.0,1.0,80.0,1.0
35945,1420761600.0,Countless Rooms of Death,40.0,0.0,40.0,0.0
36022,1537920000.0,Pig Eat Ball,70.0,1.0,70.0,1.0
36048,1426550400.0,Bermuda,70.0,4.0,70.0,4.0
36069,1426118400.0,Bloody Streets,60.0,0.0,60.0,0.0
36103,1422489600.0,Café 0: The Drowned Mermaid,50.0,1.0,50.0,1.0
36134,1447977600.0,Entropy Rising,50.0,1.0,50.0,1.0
36135,1422576000.0,Drive to Hell,,,,
36262,1452729600.0,Boxlife,60.0,2.0,60.0,2.0
36416,1435708800.0,The Battle of Sol,50.0,0.0,50.0,0.0
36978,1505433600.0,Will Glow the Wisp,53.31470859065786,5.0,46.65735429532893,6.0
37006,1496880000.0,Scarlett Mysteries: Cursed Child,70.0,4.0,60.0,5.0
37426,1499990400.0,Planets of War,60.0,0.0,60.0,0.0
38040,1498694400.0,Persian Nights: Sands of Wonders,70.0,1.0,70.0,1.0
38774,1499212800.0,Bomb Defense,,,,
40851,1496880000.0,BlackEye,,,,
43094,1501718400.0,Sunrise survival,40.0,0.0,40.0,0.0
44196,1501718400.0,This Merchant Life,60.0,0.0,60.0,0.0
44235,1500508800.0,The Elmian Warrior,,,,
47995,1502236800.0,Swim Out,60.0,2.0,60.0,2.0
50760,1501113600.0,Professor Watts: Memory Match,50.0,0.0,50.0,0.0
51406,1549238400.0,Empires in Ruins,70.0,3.0,70.0,3.0
51582,1595462400.0,Logistical: Earth,,,,
51586,1500595200.0,Neon Hardcore,40.0,0.0,40.0,0.0
51937,1509667200.0,Alien Arena: Warriors of Mars,70.0,3.0,70.0,3.0
51975,1506643200.0,Dinosaur Hunt First Blood,40.0,1.0,40.0,1.0
52012,1499385600.0,Tyd wag vir Niemand,50.0,0.0,50.0,0.0
53738,1386028800.0,The Fog: Trap for Moths,,,,
55301,1505088000.0,TTV2,70.0,0.0,70.0,0.0
55398,1502928000.0,Strangers of the Power,70.0,0.0,70.0,0.0
56435,1505779200.0,Dujanah,70.0,4.0,75.0,5.0
56782,1524614400.0,Pizza Titan Ultra,70.0,1.0,70.0,1.0
57128,1513468800.0,Dinosaurs A Prehistoric Adventure,,,,
59128,1504828800.0,Hive: Altenum Wars,,,,
63551,1646092800.0,Battle Cry of Freedom,,,,
65788,1509408000.0,Just A Dream,,,,
65840,1506038400.0,Caligo,50.0,2.0,50.0,2.0
68323,1504224000.0,Humanity Must Perish,,,,
68768,1510704000.0,Austen Translation,70.0,0.0,70.0,0.0
68797,1507680000.0,Putrefaction 2: Rumble in the Hometown,70.0,0.0,70.0,0.0
69385,1692662400.0,Mercury Fallen,70.0,1.0,70.0,1.0
69394,,Good Knight,,,,
71457,1632787200.0,Away: The Survival Series,63.28083989501312,5.0,63.28083989501312,5.0
72372,1508112000.0,FoxyLand,50.0,4.0,50.0,4.0
72384,1507507200.0,Daily Run,60.0,0.0,60.0,0.0
72403,1508112000.0,Hidden Object - Sweet Home,40.0,0.0,40.0,0.0
72426,1508716800.0,Sniper Rust VR,,,,
74121,1508371200.0,Game Machines: Arcade Casino,60.0,0.0,60.0,0.0
74132,1508284800.0,Blok Drop Neo,,,,
74582,1508457600.0,LightTrack,,,,
74645,1509494400.0,Protect Me,,,,
74671,1508889600.0,Dyana Moto,,,,
74812,1449705600.0,Rytmik Ultimate,,,,
75174,1510531200.0,Galactic Lords,,,,
75278,1510012800.0,Rival Rampage,,,,
75316,1510617600.0,Pixel Space Battles,,,,
75616,1513209600.0,Train Station Simulator,60.0,0.0,60.0,0.0
75913,1510876800.0,Neko-Nin ExHeart +Plus Saiha,70.0,2.0,70.0,2.0
76115,1512518400.0,Sounds of Music,,,,
76360,1512691200.0,Frosty Nights,70.0,2.0,70.0,2.0
76412,1564012800.0,Songbird Symphony,70.0,4.0,35.0,4.0
76698,1513296000.0,Sexy Serial Killer,30.0,0.0,30.0,0.0
81025,1516665600.0,Rapid Tap,,,,
81157,1516924800.0,Trash Squad,70.0,0.0,70.0,0.0
81171,1510272000.0,Psi Project,50.0,0.0,50.0,0.0
81211,1510012800.0,Cally's Caves 4,70.0,2.0,70.0,2.0
81693,1514851200.0,Nark the Dragon,,,,
81823,1514332800.0,Fairy of the treasures,40.0,0.0,40.0,0.0
81848,1515542400.0,You Will Never Get This Achievement,70.0,0.0,70.0,0.0
81982,1517443200.0,Mighty Gemstones,,,,
83613,1517702400.0,Pixel Drift,,,,
83617,1517788800.0,The Cursed Tower,,,,
83734,1536019200.0,Silence in Space - Season One,50.0,0.0,50.0,0.0
84012,1538092800.0,Space Bob vs. The Replicons,70.0,0.0,70.0,0.0
84017,1518652800.0,Evie,50.0,2.0,50.0,2.0
86327,1518480000.0,The Alpha Device,,,,
89938,1522108800.0,Sounds of Verity,60.0,0.0,60.0,0.0
90579,1490745600.0,Rivais Em Batalha,,,,
90589,1460937600.0,Typefighters: Steam Edition,60.0,0.0,60.0,0.0
94044,1536796800.0,BFF or Die,70.0,1.0,70.0,1.0
95191,1522713600.0,Outer Rim: Survivor,,,,
95703,1458172800.0,Techwars Online,60.0,1.0,60.0,1.0
96092,1635811200.0,Tunche,,,70.0,1.0
96706,1533686400.0,Ascending Madness,,,,
96853,1539129600.0,Chamber of Darkness,50.0,0.0,50.0,0.0
96878,1531440000.0,MineSweep,70.0,0.0,70.0,0.0
96905,1524441600.0,Neon Void Runner,,,,
97113,1526601600.0,Imperialism: The Dark Continent,50.0,0.0,50.0,0.0
97964,1530748800.0,Ultra Space Battle Brawl,70.0,0.0,70.0,1.0
98379,1595376000.0,Meteorfall: Krumit's Tale,66.36363636363637,5.0,66.36363636363637,5.0
98405,1541635200.0,Avariavs,50.0,0.0,50.0,0.0
98685,1525824000.0,Helicopter Flight Simulator,,,,
98696,1525996800.0,Frightened Beetles,,,,
100417,1526601600.0,Two Inns at Miller's Hollow,,,,
100600,1526515200.0,Nepenthe,70.0,2.0,70.0,2.0
101177,1569456000.0,Gunvolt Chronicles: Luminous Avenger iX,80.0,3.0,81.0,7.0
101753,1537315200.0,God Awefull Clicker,,,,
102151,1528156800.0,Tank rush,,,,
102989,1529020800.0,Kilcount,,,,
103324,1528675200.0,Overwhelm,60.0,1.0,60.0,2.0
103367,1531180800.0,The Culling II,20.0,1.0,20.0,2.0
103457,1530144000.0,Door,40.0,2.0,40.0,2.0
103539,1531180800.0,Alter Cosmos,,,,
104868,1533859200.0,OneShift,,,,
104945,1542844800.0,Woodpunk,70.0,0.0,70.0,1.0
105107,1509408000.0,Lynne,67.29529846804014,5.0,67.29529846804014,5.0
105253,1536019200.0,tiny & Tall: Gleipnir Episode One,70.0,1.0,70.0,1.0
105631,1534291200.0,Small Sister,50.0,0.0,50.0,0.0
106229,1504742400.0,Turtle's Quest,,,,
106330,1534204800.0,BigBoy: Visual Crime Novel,,,,
106546,1533945600.0,Ahlman Arcade 2018,,,,
106824,1533081600.0,Duck Life: Battle,50.0,0.0,50.0,0.0
107241,1536710400.0,Adios Amigos,70.0,0.0,70.0,0.0
107469,1560384000.0,Thibalryn,,,,
107690,1548201600.0,War Trigger Classic,60.0,0.0,60.0,0.0
108300,1545091200.0,The Spy Who Shrunk Me,70.0,1.0,70.0,1.0
108390,1536105600.0,苍夜,,,,
108401,1534982400.0,Stickman in the portal,,,,
109815,1665360000.0,After the Collapse,50.0,0.0,50.0,0.0
110117,1539475200.0,Dungeons and Dinners,,,,
110144,1538524800.0,Blast the Past,,,,
110367,1541030400.0,Yet another tower defence,50.0,1.0,50.0,1.0
110386,1567641600.0,Macdows 95,69.66985263875239,8.0,69.66985263875239,8.0
110488,1538006400.0,Toilet Run,60.0,0.0,60.0,0.0
110632,1539648000.0,The Momo Game,50.0,0.0,50.0,0.0
110682,1542672000.0,Don't Forget Our Esports Dream,70.0,0.0,70.0,0.0
110901,1541635200.0,EnHanced,,,,
110958,1545264000.0,A Front Too Far: Normandy,70.0,1.0,70.0,1.0
111770,1542672000.0,Thirty Two,,,,
111862,1542672000.0,Monster Clicker : Idle Halloween Strategy,,,,
111893,1545004800.0,Qipa World-Hello Big Adventure,,,,
111979,1534550400.0,NeonCode,70.0,0.0,70.0,0.0
112115,1539129600.0,The Escape,,,,
112376,1543190400.0,HelpTheAlien,,,,
112385,1577750400.0,Hotel Sowls,70.0,0.0,65.0,1.0
112695,1544140800.0,Scamp: High Hat Havoc,,,,
113758,1670803200.0,Alchemy Garden,70.0,1.0,70.0,1.0
113867,1544400000.0,Poly Island,,,,
114092,1551225600.0,Theseus: Journey to Athens,,,,
114214,1555027200.0,Big Brother Is Shaping You,70.0,0.0,70.0,0.0
114558,1550275200.0,Caramel Port,,,,
114777,1655337600.0,Hero Emblems II,,,,
114921,1558569600.0,Clam Man,70.0,1.0,70.0,1.0
115118,1575504000.0,Interrogation: You Will Be Deceived,66.40449438202248,4.0,72.70224719101124,5.0
115119,1553126400.0,Tactical Control,,,,
115162,1550707200.0,Saving Simon,,,,
115587,1551744000.0,Nano Driller,,,,
115591,1551916800.0,It's Winter,55.63073359544055,8.0,55.63073359544055,8.0
116096,1553212800.0,Uuu so Smislom,,,,
116325,1555632000.0,Animal Fight Club,60.0,0.0,60.0,0.0
116918,1559174400.0,Miner Lou,,,,
117049,1556236800.0,Exogen VR Experience,,,,
117174,1601856000.0,Lorenzo il Magnifico,,,,
117245,1556668800.0,Full Swing Hero,,,,
117684,1557100800.0,Divine D.I.V.A.,,,,
117867,1579132800.0,Country Girl Keiko,60.0,0.0,60.0,0.0
117874,1600819200.0,King of the Cul-De-Sac,,,,
118188,1490054400.0,Schwarzerblitz,,,,
118807,1559347200.0,Random War,,,,
119528,1608422400.0,ExoTanks MOBA,60.0,0.0,60.0,0.0
119835,1562716800.0,Zorg: The Typing Warrior,,,,
120145,1566604800.0,Ten Days,,,,
120364,1564531200.0,Room 40,,,,
120389,1571184000.0,The Saga of Nino's Transmigration,,,,
121093,1548806400.0,Brume,70.0,0.0,70.0,0.0
121472,1574208000.0,Forgotten Hill Disillusion,60.0,3.0,60.0,3.0
121481,1618358400.0,Tasomachi: Behind the Twilight,,,71.25,4.0
121775,1612224000.0,Fractalis,,,,
121801,1575676800.0,I Like the Flowers,,,,
121925,1567468800.0,Something for Someone Else,,,,
122065,1608681600.0,Ortharion Project,,,,
122168,1572825600.0,Mars Power Industries Deluxe,70.0,3.0,70.0,3.0
122623,1590710400.0,The Deed II,70.0,1.0,70.0,1.0
122793,1570665600.0,Death in the Water,60.0,0.0,60.0,0.0
122830,1571011200.0,Vugluskr: Zombie Rampage,,,,
125710,1571875200.0,Mini Words,70.0,0.0,70.0,0.0
126210,1574294400.0,To Be Headed or Not to Be,50.0,0.0,50.0,0.0
126268,1561852800.0,Zorbus,,,,
126348,1574121600.0,Inunaki Tunnel,70.0,3.0,70.0,3.0
126735,1579564800.0,Ether Loop,80.0,1.0,80.0,1.0
127005,1581897600.0,Mokoko,70.0,1.0,70.0,1.0
127087,1575936000.0,Sick Way,,,,
127545,1572393600.0,Kedemara: The Orphan's Ballad,,,,
127602,1577318400.0,League of Pixels,,,,
127793,1577836800.0,Em-A-Li,,,,
128017,1579478400.0,Wire Lips,70.0,2.0,70.0,2.0
128034,1602806400.0,Suits: Absolute Power,,,,
128228,1597190400.0,The Ambassador: Fractured Timelines,70.0,4.0,70.0,4.0
129042,1689811200.0,Doomsday Hunters,80.0,1.0,80.0,2.0
129219,1299801600.0,Pioneerz,,,,
129759,1585526400.0,Captain Hannon: The Belanzano,,,,
129802,1622851200.0,Ynglet,76.41076638319852,7.0,76.41076638319852,7.0
130122,1573084800.0,PC Futbol Stars,,,,
130320,1634860800.0,Alisa,79.96074171774382,7.0,79.96074171774382,7.0
130618,1748131200.0,Snacko,,,,
131323,1574294400.0,DooM in the Dark 2,,,,
131783,1584057600.0,Oh So Lucky! Doctor : A Surgery Soap Opera,,,,
132782,1629676800.0,Mirastell,,,,
133098,1588809600.0,Picklock,,,,
133201,1590105600.0,Royal Rescue,,,,
134677,1364774400.0,Dominique Pamplemousse,,,,
135729,1594339200.0,Viticulture Essential Edition,,,,
135793,1595548800.0,Lapso: Nimbo,,,,
137214,1592524800.0,Interrogation Files: Port Landsend,,,,
137216,1639267200.0,Cleo: A Pirate's Tale,,,,
137590,1591920000.0,Missing Children,,,,
138480,1595376000.0,Booth: A Dystopian Adventure,,,,
139190,1603324800.0,Under Domain,,,,
139208,1583971200.0,Bright Bird,,,,
139882,1600300800.0,Super Punch Patrol,,,,
141268,1606348800.0,Winter Resort Simulator Season 2,,,,
141316,1606780800.0,Ruff Night at the Gallery,,,,
141902,1583971200.0,Threshold,,,,
142126,1626134400.0,The Chameleon,,,,
142306,1610409600.0,S.U.M. Slay Uncool Monsters,,,,
142568,1611532800.0,Tunnel Blast,,,,
142630,1610928000.0,Trikaya,,,,
143199,1611878400.0,Live Inc.,,,,
143739,1606348800.0,Dawn of the Mexica,,,,
144198,1600646400.0,Second Chance,,,,
145757,1617580800.0,Born Race,,,,
146898,1604188800.0,Nilia,,,,
147358,1596758400.0,MazezaM: Puzzle Game,,,,
147658,1603238400.0,Escape 2088,,,,
148985,1606348800.0,Mouse Painting Master,,,,
149169,1623542400.0,Wind Wind,,,,
149175,1606176000.0,Super Chicos,,,,
150168,1658880000.0,Lost Epic,,,,
150842,,Pass to Hell,,,,
151365,1618963200.0,Power Washer Hero,,,,
151511,1613088000.0,Death Box,,,,
151784,1764115200.0,The Use of Life,,,,
152714,1626307200.0,Pugmire: Treasure of the Sea Dogs,,,,
153219,1632355200.0,Indies' Lies,,,,
154047,1627862400.0,Dragon's Vengeance,,,,
154797,1626048000.0,Cabin Fever,,,,
154970,1604102400.0,LA Monsters,,,,
155834,1622246400.0,Psychic Guardian Super Splendor,,,,
156949,1593734400.0,大话江湖,,,,
157115,1663545600.0,One More Dungeon 2,,,,
157386,1763596800.0,Void Marauders,,,,
157532,1626825600.0,MouseBot: Escape from CatLab,,,,
158222,1595980800.0,My Silly Life,,,,
158639,1604620800.0,Damned Hand,,,,
158665,1624492800.0,Melodramatica,,,,
159829,1613520000.0,Bird,,,,
160280,1599523200.0,Sleep,,,,
161483,1608163200.0,Netaboku: A robot girl changes my life as a bedridden boy,,,,
163186,1628380800.0,Marble Parkour 2: Roll and Roll,,,,
164149,1628726400.0,Anime Zodiac,,,,
164229,1617408000.0,Memorize V,,,,
164283,1605744000.0,Eternal Love,,,,
165833,1630022400.0,Dream Girls Collection,,,,
166457,1633478400.0,Doki Doki Anomaly,,,,
166603,1630713600.0,Eyeballs are your Enemies!,,,,
167534,1593734400.0,Throwing Stone,,,,
169143,1631232000.0,Neko Candy Shop,,,,
169672,1610323200.0,100 Hidden Cupcakes,,,,
169734,1611187200.0,Superstorm Melon Date,,,,
169770,1626825600.0,The Witch Eye,,,,
169971,1605398400.0,Astria,,,,
170799,1622505600.0,Sky Mirror: Strolling,,,,
170902,1598227200.0,Lost Remnant: The End Tides,,,,
171099,1631836800.0,Mandinga: A Tale of Banzo,,,,
172031,1594252800.0,Ace of Space,,,,
172141,1628553600.0,Jude,,,,
172755,1662681600.0,No Fair Play,,,,
172928,1646352000.0,PaintballX,,,,
172958,1633651200.0,Old Coin Pusher Friends,,,,
173185,,Trazz,,,,
173341,1632960000.0,Yacht Dice,,,,
173842,1647216000.0,Pompom,,,,
173893,1596067200.0,Asteroids 44,,,,
178281,1698192000.0,From Fear,,,,
178317,1635292800.0,Midnight Scenes: The Nanny,,,,
183749,1652659200.0,Dungeon Fall,,,,
187205,1642377600.0,100 Hidden Fish,,,,
187402,1663372800.0,Agonize,,,,
188951,1640736000.0,Mother Stone,,,,
189366,1648512000.0,Time Idle RPG,,,,
189818,1636588800.0,VirtualCop,,,,
190386,1665446400.0,Space Roguelike Adventure,,,,
190787,1635120000.0,Cyndefense 2,,,,
191005,1644364800.0,Search All: Cats,,,,
191078,1640822400.0,AMaze DOS,,,,
191552,1645747200.0,Wandering Meatbags,,,,
192507,1633996800.0,Back Again,,,76.0,1.0
192855,1666915200.0,Dashpong,,,,
194271,1643068800.0,Haha Doodle,,,,
194903,1649894400.0,Tape: Unveil the Memories,,,,
195430,1645401600.0,Puzzle Mix,,,,
195651,1644537600.0,Neko Maid,,,,
196040,1650326400.0,Makiomino,,,,
196916,1652227200.0,Slashers,,,,
196999,1668643200.0,The Safe Place,,,,
199581,1714089600.0,SCP: Event Classified,,,,
199665,1660867200.0,The Unsettled,,,,
200384,1652745600.0,Impossible Crime Book,,,,
207309,1664496000.0,Where Is Here: New Home,,,,
207607,1662336000.0,Alone Again: The Countryside,,,,
207661,,Grandmother's Gift,,,,
211445,1666742400.0,USAC: Code Breach,,,,
212185,1661299200.0,Witch Girl Got Killed,,,,
215502,1670371200.0,Catgirls From My Sweet Dream,,,,
215797,1702425600.0,SeaOrama: World of Shipping,,,,
215880,1768521600.0,Geometry Arena 2,,,,
217250,1730937600.0,Death of the Reprobate,,,,
219593,1671062400.0,SokoFrog,,,,
219688,1669766400.0,Retro Gadgets,,,,
220501,1664496000.0,StarMaker VR,,,,
221614,,Gallery: Moa's Room,,,,
222847,1666483200.0,Banana Quest,,,,
224969,1736208000.0,Bowlout,,,,
225875,1708214400.0,Blockpost Mobile,,,,
225988,1668816000.0,Myasoid,,,,
227879,1669420800.0,Cuana,,,,
231853,,No.13 Shelter,,,,
232459,1674777600.0,Gunwatch: Conflict Survival,,,,
232926,1674172800.0,Deep in the Snowy Night,,,,
234413,1675900800.0,Changeling Charade,,,,
235359,1672444800.0,Crown of Thorns,,,,
238820,1680825600.0,Bottoms Up!: Part 1,,,,
244759,1730246400.0,Vampire Hunters,,,,
245988,1686096000.0,Arcade Classics,,,,
248330,1682899200.0,Hexa Puzzle Saga,,,,
248925,1581379200.0,Achievement Clicker,,,,
250280,1689638400.0,My Child: Lebensborn Remastered,,,,
260385,1713484800.0,Repair This!,,,,
264153,1694736000.0,Chez Croggy,,,,
265034,1694649600.0,Karting Superstars,,,,
265327,1741737600.0,Metal Bringer,,,,
265359,1694131200.0,Grunenberg,,,,
266524,1714435200.0,Firefighter Connor,,,,
275824,1700524800.0,The Legend of Yan Loong 1+2,,,,
277485,1721692800.0,Thought Experiment Simulator,,,,
278175,1713139200.0,100 Kills Challenge,,,,
278926,1703030400.0,Finite State Automaton Challenges 2,,,,
281353,1728000000.0,Grunn,,,80.0,1.0
282271,1714608000.0,Trinity Survivors,,,,
284282,1672358400.0,The Jiang Shi,,,,
284809,1706918400.0,Cargo Duty,,,,
288973,1704844800.0,Isoland4: The Anchor of Memory,,,,
289964,1746057600.0,The Silent Forests,,,,
290720,1711929600.0,Anomaly Exit,,,,
290844,1710288000.0,Inside the Machine,,,,
